0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,probability_weights
0.024696,5.518381,1.584188,1.898574,0.752466,12.321806,-0.050160,0.053008,54.545696,14233
0.028842,50.047582,1.574310,1.890744,0.771049,22.140500,-0.045660,0.065750,79.549336,14233.1
0.006090,22.643938,1.565804,2.134839,0.687207,15.661396,-0.058626,0.068160,58.300780,14233.1
0.027014,64.668054,1.575731,2.034579,0.781396,18.998402,-0.059175,0.040867,75.215423,14233.1
0.014569,45.096884,1.572225,2.083216,0.734344,17.408245,-0.057829,0.067601,84.493159,14233.2
0.007918,68.754170,1.564269,1.995399,0.763285,16.078244,-0.058737,0.069561,95.145823,14233.2
0.014212,14.018826,1.587361,1.919306,0.761039,14.489860,-0.050856,0.051892,63.082189,14233.2
0.018191,3.313826,1.577233,1.879991,0.757861,11.846618,-0.057191,0.052177,38.590871,14233.3
0.035089,32.091786,1.583136,1.806782,0.755989,18.402393,-0.066651,0.034886,29.015082,14233.6
0.017603,7.156642,1.585355,2.072591,0.716056,9.469471,-0.061249,0.032959,72.935877,14233.6
0.007463,70.537365,1.583411,1.988970,0.792046,12.515765,-0.050208,0.022433,61.332734,14233.6
0.009647,77.839443,1.572647,1.997475,0.814671,15.819741,-0.062923,0.053576,67.114105,14233.6
0.023037,37.229969,1.579123,1.952285,0.723518,16.918822,-0.062372,0.025980,51.713837,14233.6
0.020399,29.010024,1.582086,1.814681,0.787820,15.130764,-0.041365,0.032987,38.203692,14233.7
0.009951,70.310669,1.571541,1.951945,0.802591,14.044203,-0.050502,0.055866,44.123743,14233.8
0.007220,42.004868,1.588489,2.117741,0.735687,11.786411,-0.041980,0.036629,71.209034,14233.8
0.009366,58.577481,1.590905,1.877584,0.838273,14.590296,-0.060453,0.053384,35.712519,14233.8
0.018596,30.267922,1.605034,1.872695,0.797620,12.053702,-0.050114,0.062306,59.777128,14233.9
0.016479,6.620663,1.584651,1.985796,0.760722,8.900836,-0.047095,0.035548,49.073990,14233.9
0.015152,14.414737,1.571686,2.048989,0.711769,13.412837,-0.050380,0.025177,100.524934,14233.9
0.024163,45.478058,1.592635,1.987853,0.768117,16.830028,-0.040852,0.025230,55.437701,14234
0.007866,52.439147,1.571898,2.034612,0.742233,13.048628,-0.056487,0.061083,54.836821,14234
0.028532,41.616398,1.578073,1.859617,0.769567,19.090423,-0.069308,0.034606,57.916815,14234
0.010128,37.183237,1.573498,2.130729,0.681465,12.908837,-0.052347,0.039478,84.731631,14234.1
0.006186,11.918815,1.587218,2.020898,0.743576,9.303283,-0.065460,0.064649,88.383104,14234.3
0.006572,38.427968,1.592714,1.927580,0.808829,11.199720,-0.050903,0.040288,82.722414,14234.3
0.019218,34.425822,1.587176,2.109345,0.697539,13.571641,-0.041779,0.036244,119.126716,14234.3
0.021941,23.878274,1.595982,2.069289,0.701435,11.608168,-0.053205,0.038994,57.176385,14234.3
0.022113,23.896571,1.579001,1.985322,0.734492,12.538948,-0.055071,0.028421,47.222619,14234.4
0.009381,69.491982,1.572035,2.109932,0.742365,13.870074,-0.044014,0.024962,79.362526,14234.4
0.009918,1.384234,1.584423,2.104331,0.691253,11.708557,-0.051903,0.034265,64.546792,14234.4
0.024733,48.629670,1.571766,2.040860,0.707492,22.022042,-0.048590,0.046728,43.533219,14234.5
0.008461,49.271908,1.591824,1.870435,0.835241,11.796426,-0.059777,0.044482,42.132242,14234.5
0.020534,17.036976,1.595838,1.993486,0.733710,13.612420,-0.064735,0.054208,63.440223,14234.5
0.012335,37.263640,1.567203,2.066095,0.709770,17.913272,-0.074973,0.069296,101.350277,14234.6
0.015187,4.795765,1.587116,1.978062,0.736706,9.195441,-0.040644,0.021971,69.337744,14234.7
0.030992,49.366987,1.577781,2.016300,0.754747,20.811000,-0.058433,0.037970,69.016046,14234.7
0.005445,84.527866,1.566911,1.954965,0.798389,14.407460,-0.054426,0.035985,58.702996,14234.8
0.016660,31.620309,1.587010,1.992678,0.730164,17.204445,-0.039858,0.049450,63.332687,14234.8
0.021099,41.278234,1.587127,1.833086,0.809060,20.039803,-0.058503,0.062959,50.710026,14234.9
0.010992,36.327096,1.585093,1.955350,0.785490,15.633685,-0.051814,0.063032,31.888815,14234.9
0.017829,24.807100,1.582372,1.947818,0.736208,16.310644,-0.052366,0.042357,29.691363,14235
0.038425,14.732335,1.597216,1.826354,0.753959,10.563771,-0.067233,0.031367,57.624617,14235
0.013473,19.288033,1.583160,2.000208,0.760333,11.049474,-0.066220,0.039237,37.448902,14235.2
0.034314,30.783199,1.591832,1.920591,0.707076,18.494791,-0.066046,0.077980,57.549867,14235.2
0.019223,19.090355,1.591836,1.980022,0.718906,13.664426,-0.066846,0.073557,115.889766,14235.2
0.011425,32.817450,1.570645,2.038645,0.717752,16.760043,-0.042625,0.058372,67.278188,14235.3
0.023295,23.020802,1.589865,2.054452,0.701413,13.690461,-0.041309,0.023834,80.727827,14235.4
0.022827,39.284666,1.584238,2.060232,0.713777,17.726396,-0.065866,0.061506,40.966831,14235.4
0.018152,72.976709,1.566660,2.033923,0.768727,19.966772,-0.068291,0.048707,54.955809,14235.4
0.021564,31.045311,1.584756,2.121624,0.676777,14.218568,-0.047208,0.038773,77.236393,14235.4
0.011586,86.413036,1.566525,2.081301,0.757589,16.348130,-0.055793,0.035825,46.394480,14235.4
0.035146,36.210002,1.590512,1.818933,0.760905,20.428167,-0.059194,0.037738,65.230273,14235.5
0.019540,55.757045,1.572560,2.154510,0.695359,20.313913,-0.068225,0.050549,106.286152,14235.6
0.026341,19.890280,1.581815,1.949628,0.745730,14.280486,-0.057297,0.050699,60.834800,14235.6
0.019355,47.961161,1.583152,1.912068,0.805417,16.712636,-0.046921,0.046094,37.802129,14235.6
0.013991,84.536010,1.561235,2.153608,0.747431,17.153343,-0.050888,0.050262,93.047664,14235.7
0.014356,11.993478,1.591493,2.062453,0.701647,11.666987,-0.062560,0.049178,132.723438,14235.7
0.026245,23.794739,1.587370,2.053573,0.677531,13.621995,-0.050086,0.061144,49.579053,14235.7
0.005478,9.244415,1.579167,1.911608,0.780386,11.157406,-0.060001,0.056189,90.572874,14235.7
0.012548,27.222479,1.587258,1.889190,0.770518,13.012096,-0.053128,0.044534,44.052746,14235.9
0.005909,53.428430,1.572200,2.114424,0.714411,12.482774,-0.049595,0.051720,97.210148,14235.9
0.016845,31.637898,1.574897,1.927235,0.749603,18.387145,-0.065279,0.066622,74.475638,14235.9
0.012249,38.619018,1.574796,1.995725,0.736535,18.125431,-0.067425,0.066293,53.877750,14235.9
0.021218,20.156827,1.590092,1.946698,0.723463,13.658528,-0.062789,0.078750,62.597753,14235.9
0.018054,31.119684,1.577326,2.066088,0.674673,17.671146,-0.068211,0.063670,95.751641,14236
0.013204,27.594869,1.575657,2.106514,0.667449,17.404445,-0.058096,0.049690,88.014976,14236
0.011245,9.320998,1.586753,1.986135,0.759446,10.922181,-0.040207,0.059092,58.021105,14236.1
0.028679,41.446953,1.570675,2.006409,0.707121,18.681215,-0.042471,0.027774,74.084243,14236.1
0.013238,42.504975,1.587197,2.049752,0.733414,15.768954,-0.067746,0.050013,47.018795,14236.1
0.011902,65.193926,1.567367,2.068072,0.758552,16.648393,-0.045021,0.036692,93.065281,14236.1
0.008815,17.437205,1.571780,2.115877,0.695655,13.737248,-0.061942,0.038651,118.133568,14236.2
0.016378,66.344450,1.578273,2.045829,0.778294,19.239398,-0.047352,0.051837,85.395737,14236.2
0.013445,26.153277,1.585383,1.905397,0.765546,12.959611,-0.044161,0.023116,50.719486,14236.2
0.012222,67.320238,1.591036,1.948141,0.821487,14.212021,-0.059575,0.045434,49.678792,14236.2
0.006029,40.643173,1.579648,2.057502,0.766435,10.637145,-0.052166,0.043113,54.794277,14236.3
0.008255,9.933596,1.577016,1.938628,0.772342,14.460952,-0.055542,0.041961,64.974222,14236.3
0.019256,23.619229,1.582186,2.042091,0.685100,14.407289,-0.042687,0.058763,77.550841,14236.3
0.011492,24.813121,1.575384,1.875630,0.779405,15.013898,-0.066867,0.056094,55.864688,14236.3
0.014498,22.940130,1.571016,1.978356,0.739648,13.810821,-0.042915,0.037787,37.557272,14236.4
0.021433,74.103984,1.573346,2.064282,0.767402,20.664897,-0.056473,0.050817,116.380764,14236.4
0.019823,41.622696,1.591838,1.955697,0.770343,15.754237,-0.074991,0.062317,42.131358,14236.4
0.009887,20.079806,1.576465,1.926873,0.777705,10.689794,-0.057657,0.048064,54.242368,14236.4
0.021019,19.055680,1.584545,1.936792,0.751378,13.377956,-0.044017,0.043657,27.870830,14236.5
0.021995,56.033607,1.571386,1.952605,0.785285,20.681511,-0.054199,0.035259,63.778020,14236.5
0.010870,34.976457,1.586561,2.110152,0.698354,14.434262,-0.050659,0.032909,86.480894,14236.5
0.021703,18.239973,1.572231,1.994144,0.722251,14.395671,-0.068258,0.052398,63.937172,14236.5
0.026266,47.333464,1.577658,1.961270,0.747854,18.745229,-0.073860,0.062687,81.231572,14236.5
0.009338,46.154716,1.575117,1.986308,0.756622,17.541975,-0.051391,0.052027,124.041155,14236.6
0.013395,75.545100,1.564501,2.152661,0.737019,19.259968,-0.050722,0.044663,83.821554,14236.6
0.027278,45.075674,1.582633,1.914082,0.752307,18.634457,-0.050725,0.052442,42.368645,14236.7
0.021150,23.980561,1.587003,2.072006,0.677915,14.739943,-0.047584,0.028565,97.720480,14236.7
0.027445,53.766784,1.581402,2.009999,0.759303,18.153622,-0.060372,0.053664,63.596373,14236.7
0.009049,26.108235,1.598935,1.953102,0.784411,10.884974,-0.060825,0.052343,55.505864,14236.7
0.036699,46.339786,1.589499,1.941362,0.763270,23.428463,-0.056827,0.045544,52.353748,14236.8
0.015813,48.883195,1.578429,2.073674,0.721747,14.657611,-0.063851,0.043256,65.572791,14236.8
0.013810,22.503962,1.585046,2.025194,0.753006,11.805538,-0.047280,0.023073,62.052972,14236.8
0.014829,26.472901,1.589097,2.040332,0.719049,15.727721,-0.052006,0.036919,61.000410,14236.8
0.021729,55.300112,1.583108,2.044817,0.731505,20.753641,-0.057764,0.066206,85.686319,14236.9
0.006989,37.962429,1.579635,1.982938,0.785025,10.156623,-0.065384,0.049457,57.496198,14237
0.011321,25.646710,1.585212,2.081796,0.707492,12.525027,-0.058554,0.038762,48.753180,14237
0.034221,43.870222,1.591462,1.853220,0.788586,20.317591,-0.053608,0.053928,25.658092,14237.1
0.025132,44.652286,1.588906,1.903833,0.788622,18.627757,-0.058182,0.060000,28.793902,14237.1
0.030199,43.536387,1.584355,1.918759,0.741551,18.650415,-0.056770,0.060261,50.372482,14237.4
0.018339,50.431129,1.579981,1.993181,0.732298,19.738133,-0.060013,0.051101,117.553724,14237.4
0.038063,35.949941,1.584862,1.925889,0.715618,17.900524,-0.067227,0.067841,62.344616,14237.5
0.016356,32.867632,1.579387,1.909819,0.780313,14.801865,-0.045486,0.060677,38.183380,14237.5
0.011427,60.099433,1.569961,2.115668,0.729206,15.042174,-0.050224,0.044173,94.461550,14237.6
0.021812,48.535283,1.573493,2.008334,0.724082,19.452313,-0.044009,0.052816,47.070261,14237.6
0.030608,43.370958,1.599713,1.876983,0.795004,17.223561,-0.066734,0.045690,53.677649,14237.7
0.006336,63.396320,1.581369,2.034902,0.769594,14.931902,-0.044262,0.053279,90.445038,14237.7
0.027800,47.389097,1.578353,1.938868,0.767842,18.171321,-0.046779,0.039611,61.693143,14237.8
0.007047,16.694002,1.580465,2.006685,0.735814,13.851063,-0.044683,0.044778,49.592004,14237.9
0.019735,9.253122,1.579911,2.063870,0.702968,11.477882,-0.062370,0.048372,94.617394,14237.9
0.028922,34.443700,1.581450,1.831366,0.767270,20.472782,-0.048972,0.060778,47.188479,14237.9
0.017177,41.149950,1.578632,2.029198,0.740326,17.064857,-0.066043,0.073347,53.808205,14237.9
0.035057,30.069058,1.585589,1.907171,0.726220,16.122914,-0.034466,0.041417,76.270559,14237.9
0.025556,7.533502,1.595923,1.881890,0.755767,9.897386,-0.072827,0.034519,49.058993,14237.9
0.015406,27.421427,1.571048,2.100268,0.686335,14.996093,-0.049351,0.044703,65.876443,14238
0.019292,43.104034,1.568558,2.098208,0.695111,19.420833,-0.057683,0.063467,66.765043,14238.1
0.016485,38.930737,1.580235,1.927455,0.766553,16.652356,-0.075585,0.040360,94.330890,14238.1
0.029954,33.239018,1.593645,1.905110,0.752263,19.020391,-0.062653,0.056585,98.454622,14238.1
0.023208,78.651610,1.561972,2.061193,0.768984,20.975949,-0.058390,0.053739,89.776654,14238.1
0.019298,20.255034,1.583782,1.913752,0.749429,15.561362,-0.057464,0.043691,79.860312,14238.1
0.022923,24.056440,1.585888,1.865254,0.763930,14.615350,-0.049249,0.072990,38.610981,14238.1
0.021074,49.629266,1.564288,2.057859,0.716766,20.221564,-0.056464,0.047557,64.116831,14238.2
0.021969,2.234487,1.585031,2.006927,0.720374,9.665559,-0.062477,0.036932,103.962121,14238.2
0.026034,34.149664,1.589015,1.935440,0.747211,19.191265,-0.053034,0.050793,37.166584,14238.2
0.013958,60.755178,1.572621,1.964359,0.794997,18.334020,-0.065274,0.045748,56.306100,14238.3
0.014602,35.789403,1.586722,1.996136,0.744289,15.249842,-0.058614,0.026799,45.915082,14238.3
0.025970,48.448189,1.583137,2.014391,0.717864,21.395637,-0.049763,0.041798,74.551845,14238.3
0.014292,63.057864,1.578173,2.051011,0.767021,16.051545,-0.041424,0.040940,82.520525,14238.3
0.033770,31.126294,1.587306,1.821106,0.760829,16.043368,-0.063766,0.065392,48.240465,14238.3
0.016269,58.646070,1.568023,2.085213,0.703855,18.913166,-0.061340,0.051042,130.778900,14238.5
0.008213,34.634198,1.574958,2.064437,0.740549,15.105494,-0.053403,0.035801,55.948830,14238.5
0.032856,45.018673,1.587558,2.008912,0.717308,20.602019,-0.043738,0.034270,51.913823,14238.6
0.037162,31.299726,1.597069,1.857333,0.732742,17.697226,-0.068400,0.048624,53.681502,14238.6
0.033265,48.302531,1.577119,1.968950,0.711860,21.552602,-0.064630,0.055807,87.347112,14238.6
0.024763,42.861824,1.575306,1.970616,0.726440,18.129118,-0.062703,0.058715,42.826450,14238.7
0.017928,6.138339,1.597268,1.922888,0.759300,8.770660,-0.046234,0.039476,77.651785,14238.7
0.020001,14.487115,1.585216,1.876868,0.761690,11.658801,-0.045264,0.053033,34.402308,14238.7
0.013465,5.491900,1.580996,2.097017,0.689389,12.621687,-0.052321,0.052748,76.585414,14238.7
0.016448,64.019792,1.577048,2.086718,0.755706,19.239741,-0.056521,0.058903,100.337808,14238.8
0.013634,21.347781,1.595627,1.892021,0.789374,9.868599,-0.053373,0.062393,50.097677,14238.8
0.016402,57.188350,1.580572,2.068449,0.739446,17.885572,-0.060097,0.066718,127.717152,14238.8
0.014706,43.548209,1.589295,2.020342,0.734992,15.860856,-0.060270,0.044958,77.332909,14238.8
0.008559,84.220844,1.559649,2.100295,0.735357,15.581790,-0.051460,0.047434,59.971221,14238.9
0.018105,51.006356,1.576350,2.114445,0.704560,16.825087,-0.062521,0.050691,71.064040,14238.9
0.018879,58.395370,1.581764,2.049338,0.769289,17.261244,-0.057410,0.050662,86.555649,14238.9
0.009102,32.342056,1.587842,1.995651,0.780836,13.021129,-0.050874,0.045477,70.946853,14238.9
0.027737,38.470041,1.571369,1.987857,0.723037,17.875320,-0.059648,0.057853,61.075828,14238.9
0.020321,11.113035,1.586873,1.861311,0.775365,10.203960,-0.066065,0.059829,56.436601,14239
0.005102,18.847474,1.579637,1.945236,0.779507,11.597214,-0.055067,0.043963,108.303583,14239
0.034851,22.548131,1.590910,1.882168,0.736112,15.726431,-0.061795,0.074567,45.721096,14239.1
0.031735,22.470072,1.599385,1.853599,0.753735,11.418978,-0.056321,0.055754,59.645052,14239.1
0.009898,41.458486,1.579926,1.944875,0.771262,15.084338,-0.058590,0.072100,49.062168,14239.1
0.011962,45.275740,1.574232,1.965009,0.765332,16.400154,-0.049125,0.057808,117.188042,14239.3
0.012416,29.768036,1.584736,1.986829,0.745284,15.012041,-0.074025,0.063402,78.394323,14239.4
0.026284,42.137142,1.576143,1.995558,0.715255,20.148706,-0.073399,0.055390,72.390813,14239.4
0.031259,35.265097,1.597753,1.951190,0.749800,15.766149,-0.068840,0.051262,63.909917,14239.4
0.021022,19.048732,1.596849,1.993442,0.730907,11.843788,-0.068535,0.036803,61.712177,14239.5
0.023202,75.616205,1.570953,2.187100,0.719986,19.816897,-0.054155,0.058648,116.929835,14239.5
0.020342,20.728921,1.594781,1.981963,0.721719,12.527722,-0.060573,0.050557,44.877507,14239.5
0.019373,17.925759,1.585486,1.993940,0.700784,12.694356,-0.054163,0.048522,68.772482,14239.6
0.012027,64.125827,1.573339,2.098614,0.725682,16.282135,-0.047703,0.068723,103.327238,14239.6
0.016786,46.951085,1.585518,1.985876,0.765190,18.344643,-0.071695,0.053147,65.835154,14239.6
0.016405,66.497345,1.578950,1.979597,0.789443,16.222985,-0.061915,0.049722,76.134107,14239.6
0.018508,9.567649,1.591208,2.007688,0.719286,11.614809,-0.053582,0.033182,63.678230,14239.6
0.011794,51.656978,1.578234,2.001550,0.742220,15.502597,-0.062587,0.048806,59.947695,14239.6
0.026161,27.543515,1.595309,1.933793,0.745899,14.122652,-0.065786,0.061397,103.267496,14239.7
0.007373,41.233026,1.577290,2.071586,0.739159,16.026353,-0.063789,0.055012,77.765645,14239.7
0.007423,18.970302,1.590019,1.975890,0.783459,11.124877,-0.046888,0.030502,57.918753,14239.7
0.026781,29.538544,1.575480,2.002164,0.693771,17.620214,-0.054734,0.049982,42.304049,14239.7
0.023600,43.928496,1.585485,2.026370,0.721020,16.887917,-0.051166,0.051952,93.847746,14239.8
0.016073,67.139593,1.573798,2.011092,0.780745,19.674289,-0.055107,0.048620,47.435219,14239.8
0.033967,17.681158,1.588464,1.849703,0.742910,13.567032,-0.050192,0.034781,90.050652,14239.8
0.017826,48.047850,1.575685,2.122081,0.700266,17.072434,-0.043494,0.045809,88.727652,14239.9
0.034910,12.564883,1.588606,1.908898,0.714412,12.886870,-0.049701,0.058747,41.810478,14239.9
0.020839,41.178852,1.587551,1.942449,0.770081,14.720393,-0.049945,0.045605,110.720855,14239.9
0.024173,16.007790,1.594396,1.912545,0.749653,12.130694,-0.037088,0.037623,54.712868,14240
0.021917,19.085971,1.583396,1.997067,0.704110,15.171590,-0.051127,0.058848,55.627333,14240
0.008978,46.113899,1.577250,1.948274,0.778811,13.921329,-0.057634,0.057964,72.595705,14240
0.021704,30.795686,1.573274,1.923734,0.749402,17.201131,-0.059305,0.046995,84.147811,14240
0.012527,69.666769,1.568539,2.143860,0.724517,18.692523,-0.058874,0.052991,60.586652,14240
0.019944,40.936152,1.584699,1.954242,0.750642,17.871093,-0.055485,0.067965,41.106369,14240.1
0.037198,25.783814,1.588481,1.842768,0.742721,15.507792,-0.068502,0.073032,45.528506,14240.2
0.032226,38.817277,1.576062,1.933664,0.715679,19.882420,-0.051457,0.042380,43.868100,14240.2
0.013844,30.660284,1.584553,1.995795,0.756037,12.105746,-0.058531,0.050682,40.166972,14240.2
0.016820,85.168507,1.558398,2.122653,0.745750,18.362338,-0.052495,0.048122,91.582415,14240.2
0.025691,33.000943,1.590859,2.002240,0.703772,15.320394,-0.059612,0.049394,73.448577,14240.3
0.036980,35.770628,1.587934,1.977678,0.703920,19.734353,-0.070233,0.062812,82.236783,14240.3
0.006111,17.365297,1.585038,1.971193,0.770807,13.126217,-0.064901,0.043193,51.988222,14240.3
0.018035,36.897545,1.583434,1.997532,0.759967,15.304618,-0.065694,0.063390,62.875090,14240.3
0.035656,33.635552,1.589985,1.886687,0.728708,16.501299,-0.055651,0.046483,71.393294,14240.3
0.035500,30.006110,1.591673,1.815342,0.754347,18.376767,-0.054914,0.037662,80.213055,14240.3
0.016876,27.951955,1.582560,1.967229,0.727878,15.309292,-0.070748,0.061730,63.878634,14240.4
0.024937,52.374158,1.586570,1.997164,0.760610,18.119684,-0.047143,0.033736,66.388046,14240.4
0.020686,44.924716,1.579074,1.960210,0.761458,18.148789,-0.035669,0.042738,65.875173,14240.4
0.024457,22.824725,1.602099,1.896384,0.753940,12.481840,-0.057792,0.031985,41.398561,14240.4
0.019644,50.296822,1.584786,1.940472,0.777456,18.942846,-0.061736,0.038667,48.282238,14240.4
0.027742,46.061340,1.585937,1.980115,0.747129,18.470693,-0.055942,0.058433,43.937174,14240.4
0.005726,46.566762,1.576743,2.045480,0.756205,15.359711,-0.057679,0.043639,95.737586,14240.4
0.028943,40.654059,1.576219,1.918957,0.728117,20.716517,-0.064038,0.061530,60.382444,14240.5
0.032299,44.879359,1.584189,1.901974,0.743931,20.463886,-0.061928,0.057344,70.081456,14240.5
0.027596,21.157138,1.592207,2.009132,0.709006,12.468371,-0.052463,0.025634,48.795399,14240.5
0.005576,20.488007,1.579562,1.978864,0.764194,12.548393,-0.065209,0.037803,59.125262,14240.6
0.015054,7.386431,1.590948,1.930386,0.762581,8.770041,-0.058659,0.025895,56.201702,14240.6
0.038653,22.869221,1.600942,1.943379,0.703796,15.316721,-0.041945,0.030838,75.661311,14240.6
0.024927,25.268845,1.595145,1.860416,0.780155,12.951782,-0.065124,0.056801,32.593678,14240.7
0.010402,48.371097,1.572745,2.060107,0.730765,15.173558,-0.057439,0.047981,64.830459,14240.7
0.034657,28.167749,1.591521,1.877775,0.757919,16.635744,-0.049319,0.059819,39.379371,14240.8
0.016727,19.222819,1.583560,1.991180,0.731160,14.186348,-0.064444,0.051841,38.224808,14240.8
0.027706,27.679128,1.588055,1.887032,0.752397,14.112851,-0.055069,0.052760,28.960476,14240.8
0.020065,30.768395,1.586324,1.905894,0.764099,15.675927,-0.051531,0.036669,31.399002,14240.8
