0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-SIE-theta_E,1-galaxy-mass-0-SIE-q,1-galaxy-mass-0-SIE-phi,1-galaxy-mass-0-SIE-center_x,1-galaxy-mass-0-SIE-center_y,3-galaxy-light-0-IrregularGrid-lambda,3-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-mass-0-PixelatedRegularGridPotential-lambda,2-galaxy-mass-0-PixelatedRegularGridPotential-l_corr,probability_weights
0.029202,-38.287078,1.000768,0.788650,45.517766,-0.038263,0.020099,79.864372,0.128928,115342.006103,0.443302,0.000940189
0.028632,-37.953706,1.001268,0.788932,44.260909,-0.047194,0.020699,75.623656,0.131594,117847.346078,0.419857,0.000940619
0.028095,-40.062203,1.002310,0.786548,46.821784,-0.042283,0.015295,97.191321,0.124275,113716.682589,0.384561,0.000953815
0.036889,-41.687922,1.001496,0.810061,46.676960,-0.042506,0.011815,86.716079,0.129974,76508.058858,0.376266,0.000973474
0.032048,-35.443127,1.001397,0.791858,41.053357,-0.044088,0.022558,97.295045,0.127169,164014.810116,0.301970,0.000970802
0.025820,-38.854374,1.004681,0.779360,45.250492,-0.043467,0.020941,91.864108,0.129621,117913.604844,0.440503,0.000975192
0.029689,-37.341867,1.000966,0.787407,42.623843,-0.043196,0.018993,94.441823,0.130454,102774.280590,0.444754,0.000971487
0.035298,-44.546221,0.999882,0.809222,47.738216,-0.045144,0.012487,74.055485,0.124415,102086.121295,0.369051,0.000976119
0.031150,-38.994920,1.003515,0.790098,42.550190,-0.041291,0.020441,93.585248,0.123938,85337.538013,0.398160,0.00097165
0.038614,-42.057942,1.001520,0.818465,45.548396,-0.034945,0.010966,81.695938,0.131742,87005.517535,0.427822,0.000977194
0.028839,-36.145780,1.002697,0.787872,44.002858,-0.040815,0.020645,102.093746,0.122091,124582.438502,0.408592,0.00101405
0.031675,-41.792258,1.001477,0.794130,47.836977,-0.043351,0.014830,86.739091,0.128937,94564.754597,0.488678,0.0010173
0.033502,-42.616633,1.000028,0.804813,46.314593,-0.045751,0.017689,71.108173,0.119629,159562.050860,0.353456,0.00101252
0.031823,-35.342000,1.001316,0.795464,42.567604,-0.037358,0.020229,76.273984,0.128303,88840.776483,0.400603,0.00102005
0.033836,-41.547275,1.001943,0.802561,45.547160,-0.042211,0.014161,82.693372,0.131511,117679.595778,0.410875,0.0010362
0.028637,-37.189518,1.002020,0.782627,45.568847,-0.040646,0.016085,77.185339,0.130153,147064.142236,0.362457,0.00103246
0.028889,-40.395614,1.001320,0.787816,45.279424,-0.046036,0.022372,84.697153,0.127841,117945.621977,0.400210,0.00104661
0.031901,-37.510616,1.001441,0.796841,43.940268,-0.039210,0.017555,75.470625,0.130338,178887.142456,0.361917,0.00105657
0.035219,-42.133095,0.999863,0.805698,46.661996,-0.047156,0.017068,80.020556,0.121619,75564.888299,0.436333,0.00107819
0.035831,-35.063305,1.001371,0.807433,42.748372,-0.038109,0.018051,103.542602,0.127548,91444.128358,0.374986,0.00107133
0.032154,-44.998735,1.000884,0.797434,49.091047,-0.041042,0.015115,78.966622,0.120674,151245.534749,0.408063,0.00107652
0.029897,-40.523959,1.001474,0.793025,44.998630,-0.040918,0.018865,103.141274,0.119823,129742.915031,0.332866,0.0010758
0.030485,-36.213474,1.001048,0.786381,44.546104,-0.039072,0.018649,85.839991,0.133905,115250.164134,0.409832,0.00107416
0.028394,-39.165987,1.001703,0.783919,43.472804,-0.043358,0.021478,81.182758,0.136928,92623.290079,0.366793,0.00111008
0.035708,-37.810160,0.999296,0.810145,43.610548,-0.044815,0.017830,89.426999,0.126396,154572.443262,0.318520,0.00110832
0.033524,-41.440608,1.003030,0.800819,44.658536,-0.041264,0.019486,78.377960,0.132043,90266.739115,0.442692,0.00110435
0.030760,-47.383332,1.001524,0.787129,49.737675,-0.040432,0.013368,79.189581,0.135839,107024.879801,0.427721,0.0010955
0.034590,-39.765643,1.002559,0.802919,43.169828,-0.039652,0.018224,99.103026,0.124809,116012.926368,0.406578,0.00109872
0.031904,-39.904821,1.002132,0.798232,44.522983,-0.042660,0.014973,96.340895,0.130900,133658.072535,0.341324,0.00110222
0.029991,-37.215878,1.001026,0.784707,42.923197,-0.045340,0.021113,73.457421,0.132889,204559.734806,0.297081,0.00110567
0.035222,-38.156799,1.000633,0.805413,42.527836,-0.040528,0.020512,93.331981,0.128819,100113.487363,0.393091,0.00109827
0.033850,-42.299520,0.999926,0.805399,46.337917,-0.041857,0.019597,92.177381,0.129131,143683.123217,0.371414,0.00108884
0.028742,-40.590015,1.003414,0.785371,46.846696,-0.041887,0.013746,89.443429,0.132877,91197.366989,0.410426,0.00107891
0.027881,-40.207926,1.002840,0.779680,46.881554,-0.043576,0.016893,87.385711,0.124703,91382.771853,0.377659,0.00108437
0.027054,-41.901462,1.001542,0.785399,45.705105,-0.043032,0.018135,75.490152,0.134898,113655.278678,0.436739,0.00107482
0.033560,-45.960369,1.001299,0.805956,48.418458,-0.046719,0.016552,95.171200,0.134066,111708.036743,0.383898,0.00106631
0.034004,-41.923123,1.001741,0.804455,46.087900,-0.038876,0.014447,82.261193,0.129668,205462.592478,0.342484,0.00106625
0.030524,-40.692898,1.001335,0.791156,46.159014,-0.039909,0.015264,77.427869,0.123635,122062.702445,0.386556,0.00105955
0.029633,-40.881715,1.004082,0.789738,44.647253,-0.037751,0.017405,79.982841,0.133374,142327.788269,0.381924,0.00105634
0.031722,-36.234148,1.000776,0.795795,43.559624,-0.038937,0.019938,86.609543,0.127611,127389.889131,0.363814,0.00110628
0.033517,-37.218640,1.002081,0.802110,42.600519,-0.038424,0.017598,97.800991,0.133690,95478.953957,0.390028,0.00110141
0.035531,-42.070463,0.999604,0.814949,46.309743,-0.047810,0.017435,90.358582,0.127334,98650.465138,0.391280,0.00111055
0.029940,-37.058922,1.001572,0.789036,42.323421,-0.044162,0.018727,78.680049,0.132223,106787.064699,0.347551,0.00111753
0.028604,-40.006679,1.002968,0.788537,45.165829,-0.046132,0.021153,94.102133,0.127625,136152.537778,0.418266,0.00110871
0.031111,-35.998238,1.001694,0.791274,42.554975,-0.037087,0.015401,87.735052,0.127246,138977.526750,0.338868,0.00109895
0.032213,-38.821073,1.000905,0.804254,44.395252,-0.041542,0.018854,84.448698,0.128917,106672.820711,0.441072,0.00109908
0.034829,-45.405175,0.999056,0.808426,48.510914,-0.044620,0.017936,85.914357,0.125991,147319.304945,0.322577,0.00109757
0.031481,-47.421860,1.001998,0.796231,49.783285,-0.041276,0.013245,93.496308,0.126715,143958.096578,0.379564,0.00109339
0.029788,-41.335632,0.999473,0.788516,45.314253,-0.044292,0.019603,86.519896,0.130164,144101.921086,0.321247,0.00111951
0.028310,-45.622767,1.002032,0.781618,47.686372,-0.045659,0.015799,89.675249,0.130270,80719.179019,0.446533,0.00110856
0.033794,-40.881070,1.001205,0.804308,47.450405,-0.040660,0.016600,81.864187,0.132362,108155.582595,0.383129,0.00110844
0.033208,-37.213658,1.002646,0.800422,44.257419,-0.038943,0.017630,90.177535,0.123073,127897.012117,0.326438,0.00112178
0.030210,-37.131224,0.999714,0.789941,43.621920,-0.038969,0.017954,89.856391,0.124385,143408.028730,0.368091,0.00111333
0.026992,-41.083797,1.003468,0.782214,46.044627,-0.041314,0.021076,89.427706,0.119886,117963.279303,0.375204,0.00110433
0.032493,-44.785267,1.000641,0.799861,48.084128,-0.043832,0.011520,86.378020,0.120519,115546.240751,0.383162,0.00109429
0.029224,-41.353941,1.000814,0.792798,44.901703,-0.042806,0.017097,99.442383,0.127424,117657.097689,0.380445,0.00108345
0.033122,-38.096852,1.001170,0.800772,42.727206,-0.041309,0.019528,99.745962,0.128104,84567.949179,0.404368,0.00108267
0.034779,-47.199868,1.000169,0.801875,51.184247,-0.042903,0.013675,75.200594,0.133090,79532.811788,0.421223,0.0010837
0.031275,-41.574598,1.002019,0.795610,44.878140,-0.044362,0.018786,78.529039,0.139246,144128.503531,0.327544,0.00109193
0.031311,-42.320615,1.000123,0.791519,46.518192,-0.044558,0.016824,84.246683,0.122857,67602.807535,0.423244,0.00109241
0.028771,-37.248328,1.001576,0.786734,44.273908,-0.043081,0.020715,70.947352,0.126888,100915.880047,0.453260,0.00111233
0.029767,-35.461542,1.002335,0.785238,43.301472,-0.041366,0.021968,68.489927,0.136860,114905.114271,0.402775,0.00110451
0.033780,-39.367384,1.000181,0.801538,43.382013,-0.042498,0.017821,79.533376,0.124558,112273.125151,0.441322,0.00109521
0.035332,-40.507818,1.002278,0.807758,46.590253,-0.046627,0.014987,85.904470,0.129109,126524.004793,0.385791,0.00109965
0.030643,-37.778601,0.998856,0.791729,43.880872,-0.040239,0.019287,74.997840,0.126326,117269.424945,0.397060,0.00111394
0.035225,-40.591199,1.002854,0.804316,43.998951,-0.042919,0.012398,87.020741,0.129003,119432.475153,0.392211,0.00111765
0.036779,-44.717451,0.999545,0.816002,47.904602,-0.044080,0.016650,70.299974,0.132659,117975.172625,0.351796,0.00110781
0.030101,-35.515998,1.002518,0.787416,43.156786,-0.040593,0.023437,86.662607,0.128089,100587.287868,0.339603,0.0011007
0.037310,-38.130457,0.999537,0.813377,42.741401,-0.041357,0.018069,95.152079,0.123157,114863.849098,0.368962,0.00110142
0.031104,-42.063118,1.001015,0.792245,46.642798,-0.049085,0.016332,74.789819,0.132448,143813.667446,0.323863,0.00116371
0.028054,-39.856083,0.999003,0.787190,44.279957,-0.041260,0.019641,76.290058,0.129063,144360.459957,0.379057,0.00117781
0.036778,-43.291390,1.001763,0.809399,47.641126,-0.041074,0.016056,80.254985,0.125435,143972.294490,0.331064,0.00116762
0.030140,-42.745432,1.001443,0.794661,46.785880,-0.047880,0.016862,103.058606,0.122839,106272.428194,0.403973,0.00117369
0.035516,-43.006416,1.000768,0.807632,48.683989,-0.039489,0.014118,76.249145,0.134165,91454.609058,0.375803,0.00117752
0.029188,-36.387029,1.001436,0.783779,43.404723,-0.045454,0.022402,70.820779,0.139716,87572.207987,0.380055,0.0011746
0.031540,-35.627055,1.001297,0.789124,43.319824,-0.044136,0.022305,65.782472,0.134646,110989.326226,0.369165,0.00117635
0.035297,-39.896399,0.998709,0.807407,45.310881,-0.046631,0.019737,89.235206,0.124687,157012.318960,0.312011,0.00116878
0.035406,-43.997820,1.000045,0.807401,48.862717,-0.044667,0.017708,95.149251,0.125693,119045.140790,0.376380,0.00116701
0.034183,-37.679606,1.000976,0.804861,42.785688,-0.043244,0.019422,95.804422,0.128318,183059.872912,0.310169,0.00116911
0.028308,-35.232452,1.001101,0.783198,41.922076,-0.043588,0.021632,85.420187,0.126293,106832.290102,0.410182,0.00116213
0.037003,-43.300086,1.000756,0.811223,48.067755,-0.043380,0.016185,78.581293,0.127807,98355.618691,0.375798,0.00115376
0.034557,-43.545985,1.001724,0.802900,48.164097,-0.042607,0.016227,100.531906,0.121460,138240.842032,0.342534,0.00114989
0.036241,-43.227317,0.999312,0.809429,47.967526,-0.039164,0.014320,80.301114,0.129226,107263.859594,0.372373,0.00113871
0.039484,-35.266893,1.001341,0.820014,41.340277,-0.035859,0.015326,88.122518,0.125602,131643.214309,0.335312,0.00113012
0.027893,-40.886656,1.000402,0.787167,45.108081,-0.042899,0.018619,85.126910,0.125198,98891.627698,0.407889,0.00112138
0.026467,-35.267172,1.001710,0.778571,41.793494,-0.039756,0.020420,102.838734,0.127448,134302.475474,0.380397,0.00113786
0.032381,-43.009091,0.999380,0.796151,47.258986,-0.045685,0.014536,72.336496,0.127945,115646.593541,0.398919,0.00112677
0.036260,-41.506649,1.001150,0.812228,46.476662,-0.042982,0.012312,77.092645,0.132471,170274.196334,0.363820,0.00111578
0.030966,-42.830664,0.998441,0.799290,47.580091,-0.043394,0.014911,96.192715,0.120607,107254.838016,0.394110,0.00110717
0.028862,-39.168347,1.001099,0.788232,44.284207,-0.041156,0.019450,74.873957,0.128729,149691.649585,0.305246,0.00115329
0.028568,-41.313518,1.001203,0.785917,45.355667,-0.042526,0.018839,91.403208,0.128482,113348.142118,0.411800,0.00114564
0.032410,-39.220665,1.003290,0.802991,45.012338,-0.039733,0.018183,81.062999,0.128587,94752.781476,0.404399,0.00114291
0.028366,-41.480825,1.000496,0.781186,45.522218,-0.043281,0.016953,90.127592,0.125563,105644.787098,0.393894,0.00113225
0.028200,-36.730295,1.004977,0.784110,43.918770,-0.043565,0.020798,84.896850,0.127431,115969.721455,0.393454,0.00113783
0.037553,-37.742824,1.000549,0.814716,45.479558,-0.039749,0.015294,81.171646,0.129177,88850.983084,0.441290,0.00113207
0.035650,-35.371649,1.002049,0.807739,42.417862,-0.037161,0.018724,77.474567,0.126054,111950.886414,0.369617,0.00115499
0.036411,-45.247933,0.998989,0.811478,49.926029,-0.043666,0.017169,80.347556,0.130566,114888.678917,0.437813,0.00116861
0.034371,-36.866980,1.000669,0.801769,43.625645,-0.041917,0.018565,94.216264,0.125432,93321.276262,0.382299,0.00117487
0.031759,-45.700080,1.001851,0.795375,49.197857,-0.044462,0.014206,75.929916,0.134675,143488.136733,0.388018,0.00116448
0.034672,-45.406831,1.000867,0.803477,49.256029,-0.043494,0.015742,90.435197,0.133058,138252.925778,0.342082,0.00115379
0.032497,-44.355676,1.001479,0.798913,48.041315,-0.041903,0.012483,69.907878,0.135978,98195.578911,0.429324,0.00114569
0.030087,-43.027098,1.000682,0.787497,46.597027,-0.046590,0.015284,84.829024,0.129762,103071.197291,0.418408,0.00113592
0.028051,-36.967963,1.002991,0.787091,44.125347,-0.043585,0.019728,86.982625,0.122359,145634.754414,0.328084,0.00114308
0.035598,-42.854925,0.998644,0.810097,46.690943,-0.048811,0.016460,89.955804,0.122891,87688.585770,0.370630,0.00114508
0.027409,-35.913088,1.002271,0.776974,43.457911,-0.041630,0.023245,80.658037,0.137465,153029.061710,0.344318,0.00115924
0.035045,-42.732699,0.999796,0.808222,46.572043,-0.044544,0.015138,88.501956,0.127372,86788.700544,0.329914,0.0011533
0.029254,-43.916722,1.002799,0.787695,48.478620,-0.039390,0.015697,92.982374,0.122478,92466.897051,0.432222,0.00115182
0.034566,-44.945199,1.001021,0.807747,48.743345,-0.042750,0.016032,90.352608,0.130574,123098.802291,0.375667,0.0011436
0.028110,-38.926902,1.001486,0.780270,44.298119,-0.044230,0.020287,86.810544,0.126360,116970.000605,0.438819,0.00114263
0.034124,-40.576769,1.001384,0.801956,46.465126,-0.041655,0.013939,87.875389,0.130810,154571.323974,0.323737,0.00114071
0.028303,-38.433098,1.003677,0.786786,44.789680,-0.042866,0.021695,62.509703,0.129004,130239.579748,0.354870,0.00113611
0.028673,-40.870120,1.002212,0.785171,44.908548,-0.043282,0.018702,74.342566,0.126077,174756.418541,0.322387,0.00113359
0.040122,-38.074296,1.000089,0.824321,45.272696,-0.042207,0.014710,77.027191,0.131167,137037.386353,0.430475,0.0011235
0.029341,-36.002773,1.002651,0.785401,44.383803,-0.040824,0.015201,86.968452,0.134892,117558.421312,0.368744,0.00112849
0.024890,-36.139631,1.004420,0.774678,44.028920,-0.043170,0.019890,92.151409,0.128081,103048.276735,0.403771,0.00112472
0.038321,-44.373529,1.001791,0.814788,48.207911,-0.041968,0.016411,86.670180,0.132614,121687.504515,0.347940,0.00111719
0.033928,-42.896985,1.002246,0.804063,47.107001,-0.037682,0.014343,82.513866,0.124307,107167.038403,0.353372,0.00110793
0.028352,-38.165847,1.002695,0.783703,44.296509,-0.041507,0.021846,86.251328,0.127149,110711.793283,0.415310,0.00110482
0.032991,-45.781914,1.002359,0.798143,49.234605,-0.042747,0.015210,98.979093,0.128205,96750.022466,0.447822,0.00109719
0.031589,-47.143067,1.000989,0.789950,49.834062,-0.040481,0.014344,102.888258,0.123932,103107.683327,0.366649,0.00111276
0.030738,-45.070763,1.002231,0.794282,47.899571,-0.044418,0.013705,73.496271,0.129270,140426.553556,0.376907,0.00112158
0.031875,-36.907781,1.002034,0.794453,42.047168,-0.038120,0.018905,82.044170,0.132983,86087.698166,0.379417,0.00111377
0.035606,-41.556285,1.000006,0.810810,46.706310,-0.045753,0.017424,83.625066,0.127137,155662.542943,0.344656,0.0011071
0.030998,-38.473304,1.002020,0.794473,44.456184,-0.041684,0.018319,70.001471,0.133383,104273.026086,0.365103,0.00111317
0.032142,-36.558235,1.001368,0.796676,43.567512,-0.040006,0.020153,78.651826,0.135188,106798.066065,0.329265,0.00110697
0.037778,-46.742342,1.000223,0.811329,50.112681,-0.041692,0.011171,81.037247,0.133030,101367.486454,0.359470,0.00109668
0.035292,-40.921746,1.003151,0.806626,44.727694,-0.038253,0.011852,77.394851,0.125723,113978.493204,0.374071,0.00111481
0.028798,-38.779481,1.002747,0.786153,44.542601,-0.042547,0.020764,94.757517,0.126005,121123.570922,0.394463,0.00110972
0.036377,-44.438801,0.999677,0.814872,47.738053,-0.046174,0.014166,93.437516,0.119758,107996.976585,0.377584,0.00110773
0.036113,-43.474773,0.999790,0.808403,48.407130,-0.041196,0.011091,86.301685,0.132548,112367.725286,0.374789,0.00111018
0.034647,-41.820155,0.998906,0.804135,46.337811,-0.046688,0.014465,90.730296,0.126040,158059.530633,0.350789,0.00110675
0.034228,-39.332787,0.999375,0.806020,44.037343,-0.044927,0.018871,83.115626,0.130891,102995.329399,0.359580,0.00109635
0.031565,-42.260474,1.000732,0.793667,46.330594,-0.048098,0.016653,86.043587,0.134968,125620.201059,0.333002,0.00109464
0.029290,-38.240858,1.002244,0.788090,45.493363,-0.039309,0.018912,85.195720,0.124585,115441.842073,0.396219,0.00109236
0.032801,-41.718730,1.000528,0.803973,46.098831,-0.046266,0.017893,64.018972,0.128684,108358.333690,0.390348,0.00108648
0.032160,-35.096795,1.002976,0.791536,41.479430,-0.040322,0.018074,94.352709,0.129864,115195.540154,0.414269,0.00107686
0.035490,-43.341180,1.001202,0.807642,47.587894,-0.041301,0.011471,74.218309,0.135242,172973.006835,0.318513,0.00111312
0.033283,-39.389450,1.000683,0.803700,44.390486,-0.039000,0.016729,85.847010,0.121380,129443.329069,0.331973,0.00111436
0.030893,-42.409832,1.000516,0.793248,46.276855,-0.046745,0.014883,90.554730,0.132875,112366.909410,0.416022,0.0011098
0.034130,-37.665599,1.000599,0.804201,43.378224,-0.042179,0.018407,92.871108,0.133800,95218.257326,0.385722,0.00109966
0.029080,-38.601101,1.002131,0.787432,42.510839,-0.042239,0.019006,73.298761,0.137337,103880.661462,0.424103,0.00112137
0.023675,-40.290027,1.003293,0.773312,45.224652,-0.040826,0.020003,77.731901,0.128955,134946.083963,0.346847,0.00113775
0.032804,-42.621733,0.998845,0.803147,47.144927,-0.046301,0.017049,95.716819,0.124975,130997.776901,0.365090,0.00112871
0.031978,-39.396084,1.000676,0.795729,42.716202,-0.043805,0.019030,99.869054,0.123687,135473.750154,0.360019,0.001118
0.035784,-37.336603,1.001029,0.809053,42.247451,-0.039009,0.018303,69.068771,0.125925,96811.585493,0.414229,0.00111082
0.030742,-37.567148,1.002258,0.791685,45.270685,-0.040787,0.014745,94.450558,0.132145,97855.968723,0.427074,0.00110832
0.027675,-37.852307,1.001723,0.783405,42.126328,-0.039398,0.020414,77.037120,0.130134,121114.397442,0.399801,0.00110867
0.035757,-45.026126,0.999817,0.806916,48.029911,-0.046624,0.014131,86.438421,0.128044,133105.495677,0.351516,0.00110331
0.033207,-36.304549,1.002293,0.800804,42.755839,-0.040998,0.022196,73.512942,0.125418,145818.964235,0.320062,0.00109298
0.033731,-44.012761,1.000179,0.804886,47.859566,-0.046367,0.015477,81.229310,0.135662,81666.501412,0.397116,0.00108683
0.028332,-38.433660,1.003432,0.787899,44.980734,-0.039353,0.018413,84.893395,0.128746,187792.636338,0.331606,0.00109499
0.032575,-40.562796,0.999437,0.799374,45.391453,-0.046980,0.015956,86.127949,0.127098,112488.162092,0.362537,0.00109281
0.034406,-44.150021,0.999259,0.802648,47.354985,-0.048483,0.015127,85.147652,0.121009,103898.574130,0.432089,0.00109232
0.029087,-38.197223,1.002678,0.787418,44.585763,-0.040403,0.018703,85.205784,0.121431,177726.965177,0.326881,0.00108429
0.036510,-36.034005,1.002115,0.809903,42.595865,-0.038075,0.016785,89.549673,0.124699,81235.960948,0.404875,0.00107498
0.033330,-41.348936,1.000338,0.805110,45.719941,-0.046041,0.014335,88.697581,0.129950,139860.466930,0.360458,0.00106445
0.029390,-35.434435,1.003044,0.783030,43.324454,-0.041757,0.018819,72.812622,0.124805,88281.505566,0.389400,0.00106302
0.030083,-38.363636,1.002130,0.793501,44.262986,-0.041210,0.019991,78.528824,0.129385,229090.527474,0.287894,0.00105817
0.028297,-38.255955,1.004424,0.788999,44.624033,-0.041183,0.022023,73.642242,0.131111,121892.232391,0.361466,0.00106733
0.030782,-37.060241,1.000208,0.794736,42.994677,-0.037631,0.019185,77.582592,0.124301,129295.908225,0.374387,0.00105917
0.028237,-39.690789,1.003603,0.786417,44.420886,-0.039582,0.017892,91.564505,0.127950,108262.294020,0.374851,0.00106127
0.036220,-46.828513,1.001603,0.809029,49.946410,-0.040622,0.010878,95.029528,0.131083,90751.098065,0.413521,0.00105714
0.030998,-38.322829,1.004297,0.789709,43.809720,-0.040938,0.016725,87.924691,0.132995,94918.842386,0.436307,0.00104787
0.033078,-36.519924,1.000606,0.795444,41.493757,-0.042829,0.018308,91.193838,0.125834,150518.966065,0.368789,0.00104004
0.031289,-38.996226,1.004341,0.791380,44.369767,-0.039457,0.016826,80.496617,0.131813,92085.897269,0.387816,0.00103269
0.030543,-38.718081,1.003606,0.790922,43.711806,-0.045374,0.022286,83.239733,0.131731,125915.406878,0.402140,0.00102279
0.034575,-43.210650,1.001495,0.803230,47.890852,-0.042165,0.015847,68.002441,0.127636,118518.610595,0.381693,0.00101266
0.035564,-41.579459,0.999089,0.811013,45.883730,-0.045847,0.013313,92.300910,0.123549,120867.407803,0.346122,0.00103134
0.035143,-45.272477,1.000349,0.806729,49.596139,-0.041472,0.013143,67.825499,0.134733,104275.725064,0.383469,0.00105303
0.031438,-40.945825,1.000956,0.800033,44.982347,-0.040553,0.016118,77.422673,0.127956,107420.574296,0.379034,0.00104595
0.030578,-42.275751,1.002486,0.796623,46.382371,-0.044388,0.013324,68.392209,0.134864,100276.785352,0.391675,0.00105595
0.033837,-45.941941,1.000450,0.806325,49.060250,-0.046090,0.015500,90.287363,0.125317,119127.417795,0.416038,0.00104601
0.026220,-40.007758,1.004463,0.776753,45.557431,-0.042196,0.019372,92.698470,0.127011,114978.663021,0.381046,0.00103715
0.033700,-41.910058,1.000566,0.805305,46.136472,-0.045397,0.014907,111.867277,0.121860,96719.353765,0.401964,0.00106632
0.030318,-41.091208,1.002005,0.793344,44.392024,-0.040300,0.017300,106.608580,0.123128,109721.167788,0.375267,0.00107684
0.030755,-35.654032,1.001848,0.790628,42.486678,-0.043012,0.018707,91.234736,0.124921,105943.041083,0.432280,0.00107165
0.030514,-35.030991,1.004044,0.790835,42.650866,-0.041923,0.021331,90.570081,0.129315,116569.112907,0.360402,0.00106571
0.030285,-36.865871,1.002454,0.791444,43.832921,-0.044245,0.019681,69.068987,0.132416,101094.944607,0.380720,0.00108854
0.032650,-42.008188,0.999254,0.799805,46.562729,-0.047215,0.016059,77.612257,0.132129,165076.379218,0.341661,0.00109337
0.036815,-42.808804,1.000704,0.809407,47.737604,-0.039994,0.011487,90.662330,0.132092,113857.276032,0.398001,0.00110749
0.029273,-35.438270,1.002866,0.786117,43.341967,-0.041110,0.021179,92.138230,0.138173,95382.269169,0.402054,0.00109882
0.031244,-38.996451,1.000981,0.791567,45.361573,-0.038446,0.016746,96.439632,0.124960,91507.875515,0.442106,0.00109271
0.029914,-36.740044,1.002110,0.792994,43.812368,-0.043553,0.019958,92.099915,0.132032,124536.145668,0.340021,0.00110386
0.030662,-38.634658,1.002662,0.792512,44.418742,-0.041989,0.023135,84.574698,0.129323,150705.813066,0.340141,0.00109896
0.030790,-36.213478,1.002944,0.792349,43.174358,-0.042547,0.022317,100.565235,0.129878,128536.595213,0.332294,0.00111025
0.027630,-36.412882,1.002203,0.786157,43.746145,-0.042594,0.018989,88.434493,0.125839,171443.303646,0.349606,0.00110943
0.035583,-43.625983,0.999240,0.813286,46.945628,-0.045788,0.012637,99.092645,0.125750,122339.372955,0.362020,0.0011201
0.034004,-35.800555,1.000724,0.798392,41.846460,-0.040627,0.020010,78.968957,0.132173,76838.161670,0.473834,0.00111529
0.031273,-35.846388,1.000364,0.791443,41.623163,-0.040677,0.018918,86.145591,0.128717,123708.423290,0.406872,0.00110654
0.030747,-38.712633,1.002751,0.786409,43.045826,-0.047306,0.022369,78.048887,0.130297,98155.896968,0.448765,0.0010978
0.034579,-35.783894,1.001567,0.804123,42.069278,-0.039270,0.021278,93.772282,0.124816,112437.689575,0.340881,0.00109868
0.031779,-39.905495,1.000015,0.795480,44.285318,-0.042835,0.018845,84.297477,0.132478,146047.723357,0.352797,0.00109792
0.037815,-39.945353,0.998083,0.818032,44.458299,-0.044759,0.018500,88.252491,0.129074,115720.115698,0.344639,0.00109563
0.029145,-35.647784,1.002585,0.785269,43.348696,-0.043938,0.018616,94.943231,0.130155,148262.622077,0.335276,0.00110837
0.031045,-39.796895,1.000867,0.792703,43.754938,-0.042826,0.019702,84.548649,0.132960,186994.946986,0.307936,0.00110425
0.028361,-40.768327,1.003677,0.787880,45.711659,-0.043448,0.020018,108.291606,0.125741,131557.189824,0.376948,0.00111787
0.029689,-38.481772,1.001656,0.783647,45.048288,-0.044194,0.020473,71.538459,0.129428,80359.906145,0.441962,0.00110986
0.029070,-37.386976,1.003359,0.790461,43.940702,-0.041012,0.022931,96.153969,0.128723,119084.717161,0.400684,0.00110973
0.034147,-37.474460,1.000610,0.804752,43.160545,-0.043271,0.020410,85.654213,0.126105,173016.195368,0.331263,0.00112445
0.036182,-35.624153,1.000638,0.809184,41.787382,-0.040260,0.016587,80.154592,0.129700,115992.177999,0.392423,0.00111379
0.033139,-41.896436,1.000951,0.798447,47.363067,-0.041866,0.015258,97.893104,0.128759,116775.672810,0.315905,0.00116347
0.031734,-43.027281,1.000294,0.799738,47.429951,-0.046703,0.016114,92.814471,0.120895,109531.733054,0.341602,0.00115502
0.030537,-37.407346,1.000546,0.791058,44.227006,-0.043989,0.020597,89.957853,0.127107,86850.442911,0.434515,0.0011441
0.031865,-41.826589,1.000389,0.797065,47.749249,-0.041767,0.015829,88.900088,0.124508,131896.116225,0.349391,0.00113522
0.033842,-38.814481,1.002905,0.806087,44.451852,-0.039152,0.016006,87.408216,0.123663,126869.716408,0.374424,0.00113033
0.034219,-37.320479,1.001883,0.803427,42.186998,-0.042061,0.018142,89.857070,0.128594,123868.240787,0.354340,0.00115294
0.033624,-35.022167,1.002170,0.797910,43.259347,-0.038563,0.017804,83.455234,0.131155,98272.974210,0.432588,0.00114664
0.034159,-43.225659,1.001370,0.803881,48.149612,-0.041921,0.015874,84.751347,0.136709,119784.742439,0.330812,0.00113556
0.028638,-37.527931,1.002170,0.786167,44.108340,-0.045435,0.021833,93.132372,0.120849,116122.748593,0.357780,0.00112824
0.032671,-40.776276,1.001196,0.803104,45.136635,-0.044513,0.017402,67.925208,0.134977,124024.341767,0.388572,0.00111717
0.029621,-41.538388,1.001805,0.789249,44.047716,-0.041552,0.019927,82.795103,0.132066,108576.991186,0.394940,0.00111003
0.033148,-35.199671,1.002650,0.797004,42.222418,-0.040603,0.021213,86.203531,0.119217,147321.994458,0.369789,0.00110785
0.031162,-39.220062,1.000762,0.792904,44.662642,-0.045470,0.020942,80.216115,0.126760,145743.815359,0.333190,0.00109691
0.029593,-37.602242,1.003026,0.786695,44.113383,-0.042030,0.020825,80.948568,0.132327,114997.241666,0.388888,0.00109708
