0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,2-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-light-0-IrregularGrid-eta,probability_weights
0.027035,39.192961,1.579013,2.038625,0.674123,19.003024,-0.080164,0.058007,17689.419146,0.648172,0.591195,14240.7
0.032503,21.791366,1.597943,1.919328,0.725111,12.863461,-0.088075,0.054535,7033.169814,0.605850,0.902831,14240.7
0.021418,32.318878,1.583376,2.046425,0.686642,19.651501,-0.040421,0.036848,6610.340468,0.733018,0.842091,14240.9
0.027508,63.581902,1.569179,2.045995,0.719413,24.119395,-0.038763,0.034701,16593.321190,0.371498,0.935198,14241.1
0.027845,44.215262,1.569461,2.023724,0.718194,20.600802,-0.063097,0.052854,12576.545271,0.853092,0.765518,14241.2
0.012259,5.739596,1.594693,1.960212,0.751177,7.825935,-0.054328,0.022152,8613.058598,0.464714,0.948304,14241.4
0.024682,26.236693,1.574757,1.840670,0.782800,14.484079,-0.047074,0.052710,12751.683045,0.210713,0.813769,14241.6
0.007069,24.336335,1.568440,2.180087,0.681160,15.494130,-0.065393,0.074660,11179.974852,0.706299,0.258212,14241.6
0.035994,24.809115,1.605428,1.899870,0.725316,15.127545,-0.038278,0.044118,19319.119196,0.140075,0.712512,14241.6
0.025951,59.004783,1.576792,2.195313,0.688851,21.636311,-0.051465,0.067655,7325.864375,0.867005,0.834029,14241.7
0.007316,41.100209,1.573373,2.092906,0.685483,18.302150,-0.064034,0.046769,7268.067530,0.848176,0.826324,14241.7
0.023428,52.543230,1.579924,2.024177,0.725532,18.452620,-0.053890,0.027213,16512.968944,0.730491,0.261380,14241.7
0.009392,78.000588,1.567734,2.112680,0.750393,21.277302,-0.062601,0.058372,11699.088966,0.463068,0.626848,14241.7
0.034174,44.704756,1.566707,2.009243,0.694626,23.280831,-0.031323,0.039907,12839.086330,0.396605,0.713788,14241.9
0.036517,55.408124,1.572752,2.094584,0.670046,23.626624,-0.066965,0.038922,20559.216044,0.465860,0.324210,14242
0.031662,46.993876,1.588129,2.069399,0.716794,17.912869,-0.058945,0.038656,16327.725497,0.875836,0.545568,14242
0.021527,46.867240,1.564854,2.037527,0.707834,18.192016,-0.035742,0.043559,5479.959735,0.735632,0.922425,14242.1
0.010376,68.805279,1.556606,2.115655,0.694899,17.743287,-0.055871,0.056421,34303.990675,0.339244,0.357407,14242.3
0.024692,68.826358,1.571017,2.122477,0.766915,22.858593,-0.058299,0.063181,11396.030754,0.407042,1.193184,14242.3
0.022899,15.102391,1.584137,1.908247,0.749608,12.109938,-0.082277,0.036004,10235.269499,0.873255,0.313483,14242.4
0.037115,36.789634,1.597030,1.942531,0.746314,17.435182,-0.061505,0.025503,35536.364640,0.314345,0.331992,14242.5
0.006889,67.239305,1.579096,2.122535,0.742727,17.092653,-0.077174,0.072206,18488.209088,0.570322,0.423712,14242.5
0.013648,53.149803,1.601829,1.882939,0.833092,11.155108,-0.059903,0.036529,19247.106415,0.367849,0.371380,14242.5
0.024497,39.333567,1.583550,1.904148,0.790751,16.911291,-0.057273,0.057003,1926.840194,0.779697,1.089747,14242.5
0.015875,36.967729,1.572235,2.011977,0.741531,14.187868,-0.078173,0.044851,17517.473805,0.830075,0.315899,14242.5
0.014017,51.450617,1.581602,2.139869,0.699538,18.245192,-0.070666,0.031272,11220.267614,0.760325,0.590632,14242.5
0.038022,43.366372,1.568286,2.070058,0.663087,23.975253,-0.059914,0.058190,8285.034691,0.637329,0.806475,14242.7
0.033383,32.721210,1.580736,1.866802,0.752695,20.556427,-0.041326,0.048821,3055.199374,0.675674,0.775960,14242.8
0.030584,22.506487,1.594368,1.943078,0.745889,12.918271,-0.061832,0.010170,19294.132453,0.211419,1.149209,14242.8
0.012784,9.583099,1.580523,1.946440,0.778102,12.345933,-0.072301,0.086211,13562.058329,0.438235,0.432941,14242.8
0.020082,51.834233,1.571633,2.062061,0.733891,20.757791,-0.062906,0.049976,48980.369069,0.257741,0.879488,14242.9
0.030498,32.027669,1.581126,1.945862,0.714628,18.862286,-0.066210,0.057481,12243.623808,0.415511,1.643462,14243
0.021529,59.670165,1.574380,1.990397,0.785519,17.987335,-0.067542,0.086733,12332.250301,0.342157,0.576863,14243.1
0.030600,43.598467,1.588533,2.011540,0.738302,17.142247,-0.056616,0.033393,4642.734863,0.743874,0.534297,14243.1
0.029585,34.845442,1.579249,1.873270,0.743046,18.565954,-0.042351,0.029542,26259.812561,0.270743,1.493348,14243.2
0.016994,33.159325,1.578150,1.992667,0.754498,18.363389,-0.052802,0.060116,15753.085616,0.490593,0.874740,14243.2
0.015686,15.007166,1.562109,2.008722,0.703300,15.977942,-0.052588,0.043018,6588.346164,0.554226,0.697603,14243.2
0.034451,46.289927,1.578059,2.088317,0.662258,21.630435,-0.056293,0.093118,14475.124136,0.556236,0.485296,14243.2
0.011015,62.566863,1.568617,2.041588,0.764956,17.376484,-0.062890,0.027734,2552.917153,0.848083,0.818696,14243.2
0.019334,32.862608,1.570467,2.110168,0.691341,14.433146,-0.058233,0.045212,13237.710790,0.233332,0.936859,14243.3
0.010886,6.181955,1.589569,1.930799,0.786643,4.906103,-0.056764,0.024880,9807.314038,0.640636,0.461720,14243.4
0.008193,57.879679,1.581078,2.078884,0.743870,12.527504,-0.081244,0.069086,14271.979063,0.290685,1.247011,14243.4
0.019116,54.833779,1.567307,2.123634,0.681334,17.566772,-0.048416,0.045523,27980.600573,0.555105,0.550717,14243.5
0.007652,49.239021,1.579653,2.060777,0.774227,14.103477,-0.050472,0.017508,17952.324273,0.650238,0.429018,14243.6
0.016583,54.975974,1.582743,1.982242,0.816357,16.212452,-0.048309,0.061219,9587.396857,0.741139,0.327636,14243.6
0.010761,52.537105,1.574223,1.980848,0.772824,17.596604,-0.083076,0.070290,13157.301499,0.815647,0.496352,14243.7
0.039040,24.233127,1.582177,1.974038,0.669460,15.268040,-0.068924,0.051998,3698.230758,0.776861,0.988052,14243.7
0.021582,63.985283,1.568094,2.155614,0.687124,21.454205,-0.078877,0.049823,21286.684775,0.452176,0.370633,14243.7
0.006056,47.598574,1.571499,2.005462,0.744310,18.990142,-0.058967,0.054839,15197.150940,0.356758,0.374406,14243.8
0.006782,59.837750,1.583220,2.059812,0.756210,12.440330,-0.064041,0.031953,5261.647698,0.539716,0.707122,14243.8
0.018091,40.436717,1.588752,2.072065,0.690512,16.421918,-0.049735,0.063364,11724.856796,0.615946,0.416986,14243.9
0.012476,25.010951,1.584559,1.947256,0.801984,12.815910,-0.047972,0.042212,18291.079812,0.535458,0.219003,14244.1
0.034425,44.231110,1.584190,1.897196,0.794447,19.874436,-0.062921,0.056240,13796.503458,0.506020,0.433088,14244.2
0.008813,5.030493,1.567234,2.076302,0.699162,14.609698,-0.077401,0.043630,8532.977899,0.896965,0.514550,14244.3
0.030582,51.250960,1.583465,1.980353,0.747482,20.672485,-0.062047,0.046755,9675.363184,0.296505,0.571772,14244.3
0.022970,51.319190,1.581824,2.101318,0.714163,20.054949,-0.075494,0.075383,29627.559904,0.337439,0.882027,14244.3
0.038476,53.989031,1.568638,2.017692,0.736794,23.727800,-0.053145,0.023692,9382.715529,0.689851,0.571646,14244.4
0.037222,68.985607,1.567194,2.155128,0.721735,26.794756,-0.046647,0.046996,20285.607593,0.294121,1.290609,14244.4
0.011478,25.399820,1.600260,1.953943,0.782758,9.943950,-0.078803,0.057796,13918.918694,0.288234,0.934292,14244.5
0.031886,46.216407,1.575269,2.045740,0.681901,20.980816,-0.077327,0.041529,21648.235732,0.336854,0.770405,14244.5
0.027199,39.754844,1.588278,1.999464,0.705742,19.696564,-0.077497,0.061346,11261.756792,0.325891,1.420976,14244.5
0.015386,47.784789,1.582368,1.920660,0.772100,19.652461,-0.048016,0.039059,7447.605792,0.629918,0.849421,14244.7
0.014659,13.542072,1.589184,1.816702,0.813946,10.773929,-0.055436,0.011421,6065.423746,0.769489,0.569803,14244.7
0.009844,55.130537,1.581641,2.114169,0.760394,14.760776,-0.039992,0.034843,9473.917541,0.482117,0.762971,14244.8
0.016302,22.750520,1.580064,2.001300,0.713280,15.467867,-0.063847,0.044823,17557.297039,0.597425,0.856942,14244.8
0.017540,12.134069,1.607217,1.812754,0.799733,8.329244,-0.061191,0.050986,13723.232506,0.402721,0.788399,14244.9
0.005097,55.871002,1.578645,2.016245,0.778726,11.430407,-0.057676,0.045672,16799.530244,0.530943,0.916152,14245
0.025108,58.329844,1.581479,2.051400,0.748656,21.117710,-0.049571,0.079383,8158.653845,0.438090,0.605068,14245.1
0.010729,32.069186,1.581976,2.104525,0.734130,14.451359,-0.070379,0.034021,12037.047121,0.372923,0.974596,14245.1
0.012083,14.217266,1.585059,2.108291,0.683786,13.536124,-0.038938,0.054940,7902.210166,0.456388,1.002834,14245.1
0.008383,58.956864,1.563785,2.016193,0.762211,16.665884,-0.054144,0.072916,13512.671274,0.854811,0.528174,14245.2
0.005214,49.701629,1.557193,2.055663,0.747091,14.973523,-0.046323,0.043594,23949.656005,0.400968,0.500925,14245.2
0.030987,28.174288,1.594401,1.908883,0.752841,13.879491,-0.029963,0.046699,26324.992553,0.189810,0.516946,14245.2
0.013399,6.214180,1.589407,1.997059,0.742128,10.691113,-0.079181,0.072224,28359.990565,0.256066,0.969838,14245.3
0.015508,26.983972,1.576952,2.066326,0.681580,17.055932,-0.054218,0.049279,4211.108845,0.472801,1.213473,14245.3
0.016240,14.902435,1.587951,2.091234,0.714314,10.599125,-0.051790,0.046896,3478.598836,0.736532,0.834944,14245.4
0.007694,32.095501,1.602769,1.917793,0.815633,8.194821,-0.064455,0.041489,17401.942008,0.223477,0.663668,14245.4
0.010721,40.313662,1.580286,2.012358,0.767976,12.664301,-0.059166,0.034616,2066.270720,0.699352,1.108757,14245.4
0.007319,24.604305,1.585534,1.936330,0.812223,12.335103,-0.068572,0.074617,17265.434098,0.274696,0.490194,14245.5
0.032550,15.234844,1.588284,1.964585,0.695420,11.706221,-0.060238,0.075468,12120.316422,0.383988,1.270843,14245.5
0.016153,73.042822,1.575284,2.046823,0.819105,17.375061,-0.060458,0.045506,7106.196189,0.592870,0.668554,14245.5
0.029512,63.907498,1.563694,2.068486,0.737247,24.341127,-0.054204,0.024084,27097.352294,0.323361,0.635380,14245.5
0.014119,83.416759,1.571188,2.028404,0.804767,14.032382,-0.046533,0.041116,34162.319146,0.349044,0.530195,14245.6
0.021889,21.769646,1.581847,2.052389,0.682748,14.961587,-0.065660,0.036096,16779.261714,0.513857,1.061425,14245.6
0.012744,72.438997,1.565917,2.151953,0.722570,15.263788,-0.049420,0.027231,7199.468218,0.398960,1.075105,14245.6
0.018522,82.210586,1.575892,2.128988,0.779367,17.385131,-0.064476,0.040774,18546.895503,0.548888,0.725763,14245.6
0.008261,59.981596,1.573631,2.071182,0.739013,13.774011,-0.059516,0.034884,20453.646963,0.598928,0.714690,14245.8
0.031077,29.985408,1.608555,1.883304,0.763727,16.183631,-0.046461,0.041641,17124.511530,0.470601,0.248680,14245.9
0.015448,46.108326,1.575825,1.943730,0.768212,16.646760,-0.039160,0.058504,25907.006872,0.269014,1.371674,14245.9
0.012393,15.641344,1.599297,1.902981,0.791542,6.266524,-0.054147,0.044925,15771.975172,0.573282,0.440735,14245.9
0.009073,27.876280,1.578856,2.167972,0.667339,11.333106,-0.053937,0.050721,8748.319247,0.549820,0.933053,14245.9
0.014785,36.985731,1.591490,1.905580,0.772821,15.204557,-0.050219,0.031438,27479.945737,0.332317,0.642842,14246
0.021338,65.090607,1.572368,2.124040,0.762882,18.760972,-0.066484,0.044706,9899.476737,0.396520,0.663434,14246
0.012967,51.977346,1.584000,2.066765,0.741827,17.354385,-0.053349,0.077951,10710.190077,0.365321,0.451576,14246.1
0.019435,48.780654,1.589584,1.904391,0.809946,15.179697,-0.045296,0.015152,11750.435583,0.423167,0.703547,14246.1
0.032854,64.106423,1.574493,2.113473,0.735182,24.655745,-0.052581,0.037471,34592.429801,0.277469,0.692293,14246.1
0.010612,48.334486,1.575963,2.122834,0.743491,16.842946,-0.043289,0.060809,9604.097805,0.608732,0.573851,14246.1
0.013146,6.054825,1.574520,1.983556,0.774835,11.429011,-0.051075,0.051128,8344.608733,0.795964,0.477626,14246.3
0.015939,61.752307,1.589047,2.028163,0.775817,16.877781,-0.053763,0.068626,30425.785409,0.293777,0.768298,14246.4
0.028996,47.101529,1.578670,1.866283,0.791642,22.237688,-0.070342,0.060158,6041.143285,0.494872,1.060254,14246.4
0.029730,36.168829,1.589273,2.049241,0.660808,18.120933,-0.057364,0.042377,20492.605548,0.429324,0.613224,14246.4
0.015079,33.707586,1.583066,1.908225,0.798530,13.062197,-0.053138,0.015799,14675.051014,0.199883,0.824311,14246.4
0.034207,21.739036,1.591640,2.066304,0.679140,14.238862,-0.047620,0.053549,12091.236649,0.458863,0.676926,14246.5
0.012929,54.757668,1.570973,2.044557,0.720502,18.631894,-0.043421,0.063442,8634.959133,0.450598,1.306770,14246.5
0.017177,58.146287,1.571767,2.044725,0.750840,18.171061,-0.082047,0.050917,19812.138636,0.594669,0.362523,14246.5
0.006776,48.974625,1.575992,2.022864,0.744611,15.859552,-0.048170,0.020531,9004.615605,0.533356,0.470172,14246.6
0.038628,16.178543,1.611084,1.905497,0.732334,10.845169,-0.050745,0.047861,7832.500158,0.422367,0.672614,14246.6
0.030464,23.029520,1.591771,2.057482,0.679935,15.971613,-0.069143,0.037141,18151.674213,0.277758,1.010349,14246.7
0.010819,20.355546,1.579933,2.039958,0.713806,13.810367,-0.036659,0.033048,27704.460779,0.437525,0.614158,14246.8
0.005451,50.666628,1.568699,2.027495,0.755649,16.289301,-0.077676,0.063813,6849.848654,0.482096,0.878965,14246.8
0.021074,4.727716,1.590481,1.865908,0.793208,8.028288,-0.048867,0.034220,15553.712196,0.392336,0.203786,14246.8
0.007337,16.035145,1.578588,1.973908,0.764695,9.242723,-0.040045,0.033087,5952.350910,0.868381,0.676763,14246.9
0.025805,10.938791,1.594724,1.952939,0.725684,11.013326,-0.048735,0.013804,10512.099105,0.285000,1.093822,14247
0.005144,33.225942,1.576812,1.988322,0.772449,10.961709,-0.070969,0.046070,6523.729868,0.650131,0.980209,14247
0.015260,83.751371,1.569682,2.137001,0.751034,17.350522,-0.068305,0.064632,28546.502981,0.469121,0.271652,14247
0.013405,21.439651,1.579230,2.134711,0.699454,12.941330,-0.062678,0.076328,18947.500661,0.386739,0.624006,14247.1
0.012028,28.392343,1.583884,2.117594,0.726693,14.719724,-0.061854,0.040142,13702.495555,0.463286,0.653339,14247.1
0.009068,22.805150,1.565628,2.075467,0.710577,16.992130,-0.056152,0.037144,11363.658370,0.279445,0.863073,14247.2
0.015806,4.652172,1.571572,2.030071,0.721823,9.457861,-0.059320,0.056009,9280.593138,0.446876,0.707371,14247.2
0.026430,40.242928,1.601946,1.835687,0.802886,17.332043,-0.078888,0.049645,18454.753255,0.298036,0.850741,14247.2
0.034495,18.273326,1.593449,1.879980,0.743558,12.689865,-0.071857,0.067429,13840.275078,0.510861,0.848905,14247.3
0.010546,61.894975,1.578971,1.965417,0.779837,15.937432,-0.065137,0.064147,4403.263290,0.870487,0.893310,14247.4
0.025438,43.716515,1.583581,2.101018,0.694523,18.861302,-0.050342,0.060683,5913.037258,0.503297,0.685987,14247.4
0.010477,22.619194,1.577451,2.022848,0.730563,13.913387,-0.038365,0.023106,16792.480495,0.179216,1.284032,14247.5
0.025755,69.767899,1.564248,2.138703,0.704422,19.639046,-0.059129,0.065468,22457.524804,0.319447,0.574522,14247.5
0.005674,22.506228,1.588364,1.953307,0.784639,7.539417,-0.050800,0.037005,16288.113083,0.231112,1.081446,14247.5
0.010362,70.057212,1.574161,2.029752,0.789162,15.135882,-0.056120,0.070824,15029.879984,0.332106,0.208204,14247.6
0.006581,46.434892,1.573418,2.112656,0.700006,16.048355,-0.048051,0.060283,15676.095891,0.415848,1.472658,14247.6
0.023774,39.001929,1.582621,2.084564,0.686580,17.405947,-0.053486,0.025397,13352.088078,0.590622,0.950406,14247.6
0.013519,43.955273,1.582616,1.991572,0.765991,13.439680,-0.076616,0.035031,13732.638024,0.708182,0.388846,14247.7
0.009137,74.622554,1.575576,2.150248,0.715444,14.474354,-0.063596,0.067379,21647.004177,0.734263,0.274877,14247.7
0.008458,36.187688,1.577684,2.051241,0.741731,14.626498,-0.072046,0.048527,4573.270998,0.449570,1.560613,14247.7
0.034867,30.600810,1.582733,1.904954,0.757636,16.170987,-0.059296,0.028078,12314.279021,0.548899,0.434060,14247.7
0.039384,28.589618,1.604024,1.820058,0.738731,16.929353,-0.050234,0.055818,12396.176056,0.403323,0.856568,14247.7
0.022113,24.251488,1.594464,1.987180,0.757071,13.461699,-0.064212,0.060353,6465.414149,0.641345,0.587446,14247.7
0.036479,21.926381,1.591177,1.889935,0.723228,15.182947,-0.051974,0.070313,11044.731022,0.196449,0.669020,14247.7
0.013742,28.529126,1.580646,2.006625,0.752257,16.000738,-0.050536,0.048625,3222.124390,0.776525,1.087332,14247.8
0.008933,9.270861,1.583638,2.161726,0.667605,10.441195,-0.054172,0.037781,19872.727829,0.326333,0.764447,14247.8
0.024719,66.499394,1.572181,2.033528,0.798525,17.954040,-0.063581,0.055701,11997.887995,0.590196,0.484863,14247.8
0.023124,27.306299,1.591890,1.926555,0.739631,15.405912,-0.048913,0.061448,3673.597232,0.521233,1.232194,14247.8
0.007743,29.901066,1.572566,1.949475,0.766322,13.752444,-0.059106,0.033750,2523.250755,0.874976,0.818769,14247.9
0.007804,45.022508,1.560403,2.128361,0.700168,16.092422,-0.053102,0.067778,10156.092862,0.614348,0.770664,14247.9
0.012563,39.953002,1.589990,1.883929,0.809160,12.561608,-0.040290,0.059167,17628.559552,0.502627,0.251479,14248
0.026415,13.343205,1.601170,1.901721,0.752224,9.580179,-0.065581,0.026614,5050.570577,0.462371,0.890472,14248
0.009537,42.093406,1.577738,1.942500,0.806526,16.042371,-0.059045,0.025804,11803.953808,0.593229,0.509994,14248.1
0.027079,57.693850,1.585606,2.070899,0.755542,19.109168,-0.052799,0.062189,9919.094710,0.364740,0.707033,14248.1
0.013388,18.936877,1.575956,2.005501,0.714468,14.169850,-0.068971,0.061256,24166.833046,0.486220,0.583845,14248.1
0.034556,24.764298,1.583122,1.913978,0.692370,17.155860,-0.052118,0.054843,5866.218996,0.587026,0.822503,14248.1
0.022171,49.912897,1.577889,1.882760,0.808492,19.663705,-0.072812,0.055074,10498.569342,0.243629,0.958592,14248.2
0.031482,55.059716,1.577193,2.034946,0.765118,21.527584,-0.069943,0.048562,13606.859907,0.316863,0.599772,14248.3
0.022185,40.131550,1.581455,1.923755,0.751287,18.583242,-0.050117,0.069741,4525.946591,0.588735,1.084223,14248.3
0.031692,36.872087,1.585551,1.930064,0.710634,18.274592,-0.066292,0.050083,14229.462980,0.313181,1.244777,14248.3
0.032371,25.420191,1.588107,1.853448,0.745653,14.059400,-0.035208,0.049446,24523.304143,0.212363,1.075297,14248.3
0.007800,52.571294,1.561924,2.014070,0.747920,16.206456,-0.065937,0.061648,29100.727500,0.288532,0.767570,14248.3
0.015948,39.016513,1.582546,1.946336,0.763020,15.809473,-0.027792,0.034918,24375.508666,0.319632,0.524216,14248.4
0.010828,70.892228,1.583571,2.016641,0.820324,15.166420,-0.051600,0.052071,14325.577116,0.238061,0.730488,14248.4
0.026937,19.984216,1.594230,1.864492,0.769258,13.183334,-0.076509,0.070724,4496.387808,0.666909,0.604645,14248.4
0.019459,82.307034,1.572192,2.132005,0.755123,19.531546,-0.052228,0.037689,12263.559444,0.514338,0.317077,14248.5
0.007202,44.888790,1.580777,2.034208,0.732541,14.452398,-0.039772,0.033407,10026.283374,0.845483,0.367842,14248.5
0.037043,16.474579,1.594630,1.993716,0.660412,12.694655,-0.052001,0.042368,7574.585882,0.599619,0.971549,14248.5
0.015590,47.189664,1.581992,2.013862,0.761865,18.946399,-0.076729,0.076174,14723.349319,0.335261,0.687450,14248.5
0.013232,70.728259,1.561595,2.164918,0.708646,17.186996,-0.036877,0.033737,8321.057431,0.716702,0.737804,14248.5
0.031965,18.495376,1.594776,1.939848,0.714085,14.901438,-0.040998,0.017966,8602.768678,0.895991,0.439846,14248.6
0.016167,28.503152,1.596274,1.940021,0.759438,12.818354,-0.051100,0.053595,10580.415744,0.653789,0.802286,14248.8
0.031978,38.718011,1.595247,1.929411,0.746742,19.165280,-0.068852,0.084128,10650.354495,0.439803,0.856358,14248.8
0.026894,52.305093,1.588014,1.975735,0.785196,19.564539,-0.071375,0.068611,6971.904344,0.860617,0.638490,14248.9
0.005205,85.560222,1.586966,1.914360,0.820906,10.009778,-0.057750,0.048180,17455.270813,0.338803,0.749709,14248.9
0.023117,12.241795,1.602572,1.955905,0.745514,8.502420,-0.053237,0.054314,16642.914093,0.251056,1.562268,14248.9
0.015199,11.581034,1.591222,2.009627,0.721289,11.007409,-0.043979,0.024020,10388.355219,0.380770,0.865881,14248.9
0.017331,81.824034,1.571258,2.152768,0.750362,18.899114,-0.054990,0.037808,12586.472239,0.594681,0.858913,14248.9
0.015007,85.693431,1.573174,2.107018,0.776166,15.961957,-0.054543,0.059857,17594.212378,0.533647,0.822359,14248.9
0.016930,39.803891,1.583522,1.967755,0.776721,18.366699,-0.045028,0.054443,20265.767142,0.248800,1.276663,14249
0.011412,42.370784,1.567338,1.969134,0.751603,15.852306,-0.056853,0.054928,7334.706267,0.724809,0.842971,14249
0.013538,38.213924,1.587624,1.979066,0.765072,12.456521,-0.068519,0.037776,8048.747380,0.859404,0.732697,14249.1
0.026797,41.116311,1.588451,1.952300,0.729635,18.702400,-0.052183,0.069638,7209.440389,0.804601,0.734017,14249.1
0.015488,3.460483,1.589300,1.910738,0.769778,10.857992,-0.052003,0.026227,9488.264077,0.809061,0.568341,14249.1
